Gia,Log_Gia,Tuoi_xe,Log_So_Km_da_di,Km_moi_nam,Tuoi_xe_x_Km,TinhTrang_x_XuatXu,LoaiXe_x_PhanKhuc,Vung_mien_code,Thuong_hieu_code,Dong_xe_code,Loai_xe_code,Tinh_trang_code,Xuat_xu_code,Phan_khuc_dung_tich_code
10300000.0,16.14765455028724,16,10.571342565808699,2422.360248447205,169.14148105293918,8,0,1,24,95,1,1,8,0
23900000.0,16.98938905874274,9,3.6888794541139363,4.285714285714286,33.199915087025424,8,0,1,12,11,1,1,8,0
7000000.0,15.76142084987672,15,11.51293546492023,6622.516556291391,172.69403197380345,7,0,1,37,94,1,1,7,0
28600000.0,17.168917310755116,3,9.472781556562168,4193.548387096774,28.418344669686505,7,0,1,12,180,0,1,7,0
25500000.0,17.05418904934434,5,10.491301994830229,7058.823529411765,52.456509974151146,7,0,1,37,57,0,1,7,0
24200000.0,17.001863232449228,20,9.210440366976517,497.51243781094524,184.20880733953032,4,0,1,12,139,1,1,4,0
1800000.0,14.403297778421795,15,10.308985993422082,1986.7549668874174,154.63478990133123,9,0,1,30,142,1,1,9,0
11000000.0,16.213405921671733,10,9.421087402953841,1222.2772277227723,94.21087402953842,3,0,1,12,48,2,1,3,0
19600000.0,16.791040175221152,9,10.239995502805316,3076.923076923077,92.15995952524784,8,0,1,12,88,1,1,8,0
23000000.0,16.951004817371683,11,12.899222326086994,36036.036036036036,141.89144558695693,4,0,1,24,119,1,1,4,0
89000000.0,18.30414693893237,1,9.21642184229205,9145.454545454544,9.21642184229205,5,0,1,12,35,2,1,5,0
295.0,5.69035945432406,7,9.546884034617925,1971.830985915493,66.82818824232547,5,0,1,12,103,0,1,5,0
67000000.0,18.020203192280615,6,10.518700218288165,6065.573770491804,63.11220130972899,7,0,1,12,139,1,1,7,0
8800000.0,15.990262393084793,8,3.1780538303479458,2.8395061728395063,25.424430642783566,8,0,1,12,177,2,1,8,0
40000000.0,17.50439003707821,29,10.933124826700707,1924.3986254295532,317.0606199743205,8,4,1,12,35,2,1,8,2
18000000.0,16.705882371415992,1,9.392745258631441,10909.090909090908,9.392745258631441,7,4,1,12,177,2,1,7,2
52000000.0,17.76675429577647,9,11.097425172408931,7252.747252747253,99.87682655168038,7,0,1,12,139,1,1,7,0
10500000.0,16.166885910365842,17,10.819798284210286,2923.9766081871344,183.93657083157487,3,0,1,12,177,2,1,3,0
18600000.0,16.73867219244687,12,10.239995502805316,2314.0495867768595,122.8799460336638,8,0,1,12,11,1,1,8,0
11500000.0,16.257857680289998,13,11.51293546492023,7633.587786259543,149.66816104396298,8,0,1,12,172,1,1,8,0
45000000.0,17.622173069956816,29,10.308985993422082,1030.9278350515463,298.9605938092404,3,4,1,12,35,2,1,3,2
24600000.0,17.018257041552996,6,3.295836866004329,4.262295081967213,19.775021196025975,8,0,1,12,172,1,1,8,0
7500000.0,15.830413711839864,13,11.002116507732017,4580.152671755725,143.0275146005162,4,0,1,24,170,1,1,4,0
12000000.0,16.300417291085605,14,11.512925464970229,7092.127659574468,161.1809565095832,9,0,1,30,181,0,1,9,0
7500000.0,15.830413711839864,18,0.0,0.0,0.0,3,0,1,12,11,1,1,3,0
13000000.0,16.380459992348886,14,9.90353755128617,1418.4397163120568,138.64952571800637,8,0,1,24,95,1,1,8,0
5200000.0,15.46416937585933,12,10.510232261594956,3032.0661157024792,126.12278713913946,9,0,1,30,169,1,1,9,0
29000000.0,17.182806422433504,12,10.819798284210286,4132.231404958678,129.83757941052343,3,0,1,29,75,0,1,3,0
11000000.0,16.213405921671733,19,9.90353755128617,1047.1204188481674,188.16721347443723,3,0,1,12,177,2,1,3,0
32000000.0,17.281246492014,18,11.225256725762893,4143.646408839779,202.05462106373207,3,0,1,12,63,2,1,3,0
5500000.0,15.520258832020865,12,13.122365377402328,41322.31404958678,157.46838452882793,8,0,1,24,91,1,1,8,0
8500000.0,15.955576839107596,8,10.596659732783579,4938.271604938272,84.77327786226863,6,4,1,14,48,2,1,6,2
13800000.0,16.440179222591198,13,10.571342565808699,2977.0992366412215,137.42745335551308,7,0,1,12,172,1,1,7,0
6500000.0,15.687312888712007,11,10.596659732783579,3603.603603603604,116.56325706061936,8,0,1,24,91,1,1,8,0
10500000.0,16.166885910365842,16,10.596659732783579,2484.4720496894406,169.54655572453726,7,0,1,24,95,1,1,7,0
4500000.0,15.319588176962746,13,10.596409707779776,3052.671755725191,137.75332620113707,8,0,1,30,51,1,1,8,0
10800000.0,16.195056784687036,15,9.99884318585288,1456.953642384106,149.9826477877932,3,0,1,12,11,1,1,3,0
18500000.0,16.733281344102608,20,10.968215530759236,2885.5721393034823,219.36431061518473,7,4,1,12,42,2,1,7,2
6900000.0,15.747032114495013,11,2.3978952727983707,0.9009009009009009,26.376848000782076,4,6,1,12,177,2,1,4,3
14000000.0,16.454567959008102,1,6.90875477931522,909.090909090909,6.90875477931522,7,2,1,34,48,1,1,7,2
12500000.0,16.341239282272525,1,6.90875477931522,909.090909090909,6.90875477931522,5,4,1,12,32,2,1,5,2
15000000.0,16.52356082573315,8,1.3862943611198906,0.3703703703703704,11.090354888959125,3,0,1,12,63,2,1,3,0
14000000.0,16.454567959008102,15,11.512925464970229,6622.450331125828,172.69388197455342,7,0,1,30,181,0,1,7,0
9000000.0,16.012735246411598,10,0.0,0.0,0.0,8,0,1,14,48,1,1,8,0
17200000.0,16.660419999923214,10,10.203629181337648,2673.267326732673,102.03629181337648,3,0,1,12,88,1,1,3,0
15600000.0,16.562781536322326,14,10.518700218288165,2624.113475177305,147.26180305603432,8,0,1,12,11,1,1,8,0
15000000.0,16.52356082573315,10,6.90875477931522,99.00990099009901,69.0875477931522,8,0,1,12,34,1,1,8,0
12600000.0,16.349207451286784,13,10.12667110305036,1908.3969465648856,131.64672433965467,8,0,1,12,88,1,1,8,0
65000000.0,17.989897843244528,12,9.61587214452889,1239.6694214876034,115.39046573434668,8,0,1,15,188,0,1,8,1
9500000.0,16.066802461833923,4,12.847929163278053,92682.9268292683,51.39171665311221,9,2,1,19,24,1,1,9,2
6900000.0,15.747032114495013,12,10.50133455324175,3005.2066115702482,126.016014638901,3,0,1,37,110,1,1,3,0
82000000.0,18.22222981742365,1,8.517393171418904,4545.454545454545,8.517393171418904,7,0,1,12,139,1,1,7,0
24000000.0,16.993564429978885,13,8.412054873292933,343.5114503816794,109.35671335280813,4,2,1,24,170,1,1,4,2
3500000.0,15.068273812173887,13,9.392745258631441,916.0305343511451,122.10568836220874,6,0,1,12,177,2,1,6,0
23800000.0,16.98519618065851,2,10.819798284210286,23809.52380952381,21.639596568420572,7,0,1,29,71,0,1,7,0
13000000.0,16.380459992348886,8,11.789002964063874,16270.864197530866,94.31202371251099,7,4,1,12,48,2,1,7,2
138000000.0,18.742764250367856,15,10.689236703555197,2905.9602649006624,160.33855055332796,8,0,1,12,139,1,1,8,0
14000000.0,16.454567959008102,6,10.696480068065789,7245.737704918033,64.17888040839473,3,2,1,12,48,1,1,3,2
5000000.0,15.424948670398354,21,0.0,0.0,0.0,9,4,1,15,48,2,1,9,2
23500000.0,16.97251102166758,2,10.404293143019792,15714.285714285714,20.808586286039585,8,0,1,12,180,0,1,8,0
55000000.0,17.822843761378564,19,10.950824090522445,2984.293193717277,208.06565771992646,7,0,1,37,57,2,1,7,0
14500000.0,16.489659276356317,20,9.90353755128617,995.0248756218905,198.0707510257234,4,0,1,24,170,0,1,4,0
27000000.0,17.11134746100564,6,9.210440366976517,1639.344262295082,55.2626422018591,5,0,1,12,103,0,1,5,0
19000000.0,16.759949589762293,27,11.512925464970229,3690.0,310.8489875541962,8,0,1,12,26,0,1,8,1
4500000.0,15.319588176962746,20,9.210440366976517,497.51243781094524,184.20880733953032,1,0,1,30,48,2,1,1,0
10500000.0,16.166885910365842,13,10.819798284210286,3816.7938931297713,140.65737769473373,7,0,1,24,170,1,1,7,0
75000000.0,18.132998684833918,3,10.140455110443408,8176.451612903225,30.421365331330225,7,0,1,12,139,1,1,7,0
8000000.0,15.894952224644102,15,12.95408909405599,27984.1059602649,194.31133641083983,7,0,1,30,83,1,1,7,0
105000000.0,18.46947091764561,3,12.502053934019704,86738.06451612903,37.50616180205911,7,1,1,24,170,1,1,7,1
15000000.0,16.52356082573315,10,11.002116507732017,5940.594059405941,110.02116507732018,7,0,1,37,57,0,1,7,0
15000000.0,16.52356082573315,10,11.002116507732017,5940.594059405941,110.02116507732018,8,0,1,37,57,0,1,8,0
43800000.0,17.595144398177723,3,9.90353755128617,6451.612903225806,29.71061265385851,4,0,1,12,167,1,1,4,0
9300000.0,16.04552506565036,17,10.308985993422082,1754.3859649122805,175.2527618881754,7,0,1,12,11,1,1,7,0
22500000.0,16.929025911619092,3,0.0,0.0,0.0,7,2,1,37,36,1,1,7,2
23000000.0,16.951004817371683,11,10.62135173563291,3693.6936936936936,116.834869091962,7,0,1,37,57,2,1,7,0
50000000.0,17.72753358339242,10,10.596659732783579,3960.3960396039606,105.96659732783579,8,0,1,12,139,1,1,8,0
13500000.0,16.41820031748273,7,10.668978650219241,6056.338028169014,74.68285055153468,3,0,1,37,81,1,1,3,0
14500000.0,16.489659276356317,14,13.304686600863562,42553.19148936171,186.26561241208987,3,2,1,12,11,1,1,3,2
4500000.0,15.319588176962746,14,9.90353755128617,1418.4397163120568,138.64952571800637,7,4,1,37,143,2,1,7,2
19000000.0,16.759949589762293,1,6.90875477931522,909.090909090909,6.90875477931522,3,0,1,12,177,2,1,3,0
19000000.0,16.759949589762293,1,6.90875477931522,909.090909090909,6.90875477931522,3,0,1,12,177,2,1,3,0
20000000.0,16.811242881518265,13,3.9318256327243257,3.816793893129771,51.11373322541623,5,0,1,12,114,1,1,5,0
16000000.0,16.588099342704055,11,11.517883155289457,9053.693693693695,126.69671470818403,7,0,1,12,11,1,1,7,0
55000000.0,17.822843761378564,6,10.271493062483911,4737.049180327869,61.62895837490346,7,0,1,12,139,1,1,7,0
12500000.0,16.341239282272525,13,10.47779488921454,2711.2213740458014,136.211333559789,7,0,1,24,170,1,1,7,0
29000000.0,17.182806422433504,3,9.61587214452889,4838.709677419355,28.84761643358667,7,0,1,12,172,1,1,7,0
10000000.0,16.118095750958314,10,10.967301335661542,5737.3267326732675,109.67301335661543,7,0,1,37,143,2,1,7,0
16000000.0,16.588099342704055,10,10.473081959467745,3500.0,104.73081959467746,4,0,1,24,91,1,1,4,0
8500000.0,15.955576839107596,17,10.839600519357369,2982.456140350877,184.27320882907526,7,0,1,12,11,1,1,7,0
23000000.0,16.951004817371683,3,12.345838935721968,74193.54838709677,37.0375168071659,7,0,1,29,124,0,1,7,2
28000000.0,17.147715103853763,4,10.373522431293592,7804.878048780489,41.49408972517437,3,0,1,12,88,1,1,3,0
21000000.0,16.860033043306743,7,10.571342565808699,5492.957746478874,73.9993979606609,4,0,1,29,135,0,1,4,0
40000000.0,17.50439003707821,6,10.714439990727769,7377.049180327869,64.28663994436661,8,0,1,12,167,1,1,8,0
13000000.0,16.380459992348886,15,13.122365377402328,33112.58278145696,196.83548066103492,7,0,1,12,88,1,1,7,0
115000000.0,18.560442695023177,2,9.546884034617925,6666.666666666666,19.09376806923585,8,1,1,12,139,1,1,8,1
55000000.0,17.822843761378564,8,13.122365377402328,61728.3950617284,104.97892301921863,4,0,1,12,167,1,1,4,0
55000000.0,17.822843761378564,8,13.122365377402328,61728.3950617284,104.97892301921863,4,0,1,12,167,1,1,4,0
25500000.0,17.05418904934434,15,9.99884318585288,1456.953642384106,149.9826477877932,3,0,1,12,63,2,1,3,0
2500000.0,14.731801689838349,16,9.092569836241674,552.0496894409937,145.4811173798668,3,0,1,37,110,1,1,3,0
25500000.0,17.05418904934434,18,10.915106645867503,3038.674033149171,196.47191962561504,7,0,1,12,120,1,1,7,0
18000000.0,16.705882371415992,8,12.765691290604371,43209.87654320988,102.12553032483497,7,0,1,12,172,1,1,7,0
8000000.0,15.894952224644102,17,10.819798284210286,2923.9766081871344,183.93657083157487,7,0,1,12,11,1,1,7,0
31500000.0,17.265498135541893,3,9.61587214452889,4838.709677419355,28.84761643358667,7,0,1,12,172,1,1,7,0
69000000.0,18.049617077054286,2,8.699681400989514,2857.142857142857,17.399362801979027,7,0,1,24,170,1,1,7,0
89500000.0,18.309749194418266,1,8.517393171418904,4545.454545454545,8.517393171418904,7,0,1,12,139,1,1,7,0
25000000.0,17.034386422832473,9,9.210340371976184,1098.7912087912089,82.89306334778566,7,0,1,37,57,0,1,7,0
60000000.0,17.909855136853043,5,8.517393171418904,980.3921568627452,42.58696585709452,8,0,1,24,170,1,1,8,0
16000000.0,16.588099342704055,10,9.99884318585288,2178.2178217821784,99.9884318585288,7,0,1,12,140,1,1,7,0
5500000.0,15.520258832020865,19,11.002116507732017,3141.3612565445023,209.04021364690834,3,4,1,12,177,2,1,3,2
18500000.0,16.733281344102608,9,10.668978650219241,4725.274725274726,96.02080785197317,7,0,1,24,91,1,1,7,0
7800000.0,15.86963441986494,9,10.308985993422082,3296.703296703297,92.78087394079874,1,0,1,30,14,1,1,1,0
210000000.0,19.162618093443648,13,9.392745258631441,916.0305343511451,122.10568836220874,4,0,1,12,139,1,1,4,0
13200000.0,16.395727463314174,8,10.463131911491967,4320.9876543209875,83.70505529193574,8,0,1,37,113,1,1,8,0
7500000.0,15.830413711839864,3,5.303304908059076,64.51612903225806,15.909914724177227,7,2,1,14,48,2,1,7,1
1000000.0,13.815511557963774,5,13.815510557964274,196078.23529411765,69.07755278982137,6,2,1,31,48,1,1,6,2
181500000.0,19.016766217178823,14,9.90353755128617,1418.4397163120568,138.64952571800637,4,0,1,12,139,1,1,4,0
16900000.0,16.642824239064897,9,11.002116507732017,6593.406593406594,99.01904856958815,7,0,1,12,172,1,1,7,0
32500000.0,17.296750678069195,5,9.210440366976517,1960.7843137254904,46.05220183488258,7,0,1,12,11,1,1,7,0
20000000.0,16.811242881518265,6,10.203629181337648,4426.229508196721,61.22177508802589,7,0,1,12,180,0,1,7,0
72000000.0,18.09217669086922,2,8.699681400989514,2857.142857142857,17.399362801979027,7,0,1,24,170,1,1,7,0
13000000.0,16.380459992348886,19,3.912023005428146,2.5654450261780104,74.32843710313477,7,4,1,12,177,2,1,7,2
21990000.0,16.90609840800616,7,9.210440366976517,1408.4507042253522,64.47308256883562,8,0,1,37,113,1,1,8,0
14500000.0,16.489659276356317,7,10.596634733096073,5633.661971830986,74.17644313167251,7,0,1,12,179,0,1,7,0
14500000.0,16.489659276356317,7,10.819798284210286,7042.253521126761,75.738587989472,8,0,1,12,179,0,1,8,0
8000000.0,15.894952224644102,13,11.51293546492023,7633.587786259543,149.66816104396298,7,2,1,12,11,1,1,7,2
105000000.0,18.46947091764561,14,9.546884034617925,992.9078014184397,133.65637648465093,7,0,1,12,139,1,1,7,0
2000000.0,14.508658238524095,18,9.092569836241674,491.049723756906,163.66625705235015,5,0,1,37,100,2,1,5,0
10000000.0,16.118095750958314,11,10.819798284210286,4504.504504504504,119.01778112631314,7,0,1,12,172,1,1,7,0
9500000.0,16.066802461833923,14,10.26357167860395,2033.1914893617022,143.6900035004553,4,0,1,24,91,1,1,4,0
3500000.0,15.068273812173887,13,4.61512051684126,7.633587786259542,59.99656671893638,8,0,1,37,110,1,1,8,0
8000000.0,15.894952224644102,45,0.0,0.0,0.0,6,0,1,12,48,0,1,6,0
4500000.0,15.319588176962746,17,10.702997246586362,2601.6374269005846,181.95095319196815,7,0,1,12,88,1,1,7,0
8000000.0,15.894952224644102,13,10.819798284210286,3816.7938931297713,140.65737769473373,8,0,1,12,11,1,1,8,0
16000000.0,16.588099342704055,10,10.12667110305036,2475.2475247524753,101.26671103050359,7,0,1,12,88,1,1,7,0
3000000.0,14.914123179965662,18,9.092569836241674,491.049723756906,163.66625705235015,1,0,1,14,48,2,1,1,0
13500000.0,16.41820031748273,5,0.0,0.0,0.0,4,0,1,37,81,1,1,4,0
29000000.0,17.182806422433504,17,11.51293546492023,5847.953216374269,195.71990290364388,7,0,1,12,63,2,1,7,0
15500000.0,16.5563506464056,5,10.596659732783579,7843.137254901962,52.98329866391789,7,0,1,12,177,2,1,7,0
17999999.0,16.70588231586044,9,10.013731126634887,2453.846153846154,90.123580139714,7,0,1,12,172,1,1,7,0
1234567.0,14.026231669279923,13,10.819798284210286,3816.7938931297713,140.65737769473373,8,0,1,12,48,1,1,8,0
28000000.0,17.147715103853763,6,9.581972891547895,2377.049180327869,57.49183734928737,7,0,1,37,48,0,1,7,0
10000000.0,16.118095750958314,9,11.51293546492023,10989.010989010989,103.61641918428207,8,4,1,12,177,2,1,8,2
21000000.0,16.860033043306743,7,9.61587214452889,2112.6760563380285,67.31110501170222,8,0,1,37,113,1,1,8,0
13500000.0,16.41820031748273,19,10.819798284210286,2617.801047120419,205.57616739999543,7,0,1,12,177,2,1,7,0
26500000.0,17.0926553286923,4,10.34177474101152,7560.9756097560985,41.36709896404608,7,0,1,12,172,1,1,7,0
4000000.0,15.201805169084134,14,9.421087402953841,875.531914893617,131.89522364135377,7,0,1,30,51,1,1,7,0
28000000.0,17.147715103853763,11,10.915106645867503,4954.954954954955,120.06617310454254,7,0,1,12,114,1,1,7,0
18000000.0,16.705882371415992,12,11.097425172408931,5454.545454545455,133.16910206890716,7,0,1,12,11,1,1,7,0
8000000.0,15.894952224644102,7,10.736418414365376,6478.87323943662,75.15492890055764,7,0,1,30,48,2,1,7,0
12000000.0,16.300417291085605,8,13.45883704259595,86419.75308641976,107.6706963407676,8,0,1,12,179,0,1,8,0
6500000.0,15.687312888712007,19,9.092569836241674,465.34031413612564,172.7588268885918,3,0,1,12,177,2,1,3,0
6500000.0,15.687312888712007,19,11.51293546492023,5235.602094240838,218.74577383348435,3,0,1,12,177,2,1,3,0
7500000.0,15.830413711839864,25,9.092569836241674,354.1035856573705,227.31424590604186,5,0,1,12,63,2,1,5,0
29000000.0,17.182806422433504,3,7.222566018822171,441.61290322580646,21.667698056466513,7,0,1,12,180,0,1,7,0
7500000.0,15.830413711839864,12,10.308985993422082,2479.3388429752067,123.70783192106498,7,0,1,24,91,1,1,7,0
14500000.0,16.489659276356317,14,9.90353755128617,1418.4397163120568,138.64952571800637,7,0,1,37,57,0,1,7,0
4300000.0,15.274125813221904,16,9.092569836241674,552.0496894409937,145.4811173798668,3,0,1,37,110,1,1,3,0
5500000.0,15.520258832020865,22,11.51293546492023,4524.886877828054,253.28458022824503,3,0,1,37,84,2,1,3,0
50000000.0,17.72753358339242,6,9.798182590890704,2950.819672131148,58.789095545344225,6,0,1,29,75,0,1,6,0
11000000.0,16.213405921671733,45,10.80553736211994,1092.949002217295,486.2491812953973,8,0,1,12,63,2,1,8,0
14300000.0,16.475770165160203,23,9.90353755128617,865.8008658008657,227.78136367958191,7,4,1,12,177,2,1,7,2
22000000.0,16.906553056777135,30,10.463131911491967,1162.7906976744187,313.89395734475903,5,4,1,12,42,2,1,5,2
63000000.0,17.958645300228824,5,8.294299608857235,784.3137254901961,41.47149804428618,7,0,1,24,170,1,1,7,0
62000000.0,17.9426449591384,8,9.092569836241674,1097.283950617284,72.7405586899334,3,0,1,12,139,1,1,3,0
11800000.0,16.283610174181653,14,10.571342565808699,2765.9574468085107,147.9987959213218,7,0,1,12,34,1,1,7,0
20000000.0,16.811242881518265,11,10.308985993422082,2702.702702702703,113.39884592764291,7,0,1,12,11,1,1,7,0
163000000.0,18.909260764906005,3,8.146419323098003,1112.9032258064515,24.43925796929401,3,0,1,15,175,0,1,3,1
62000000.0,17.9426449591384,8,8.006700845440367,370.3703703703704,64.05360676352294,7,0,1,12,139,1,1,7,0
14000000.0,16.454567959008102,1,8.517393171418904,4545.454545454545,8.517393171418904,7,2,1,14,48,1,1,7,2
13500000.0,16.41820031748273,2,9.741027444837728,8095.2380952380945,19.482054889675457,7,0,1,12,177,2,1,7,0
2200000.0,14.603968372873895,13,10.901855843445738,4143.206106870229,141.72412596479458,4,2,1,30,12,1,1,4,2
6000000.0,15.607270193858982,13,9.092569836241674,678.4732824427481,118.20340787114176,3,0,1,37,110,1,1,3,0
5000000.0,15.424948670398354,12,9.092569836241674,734.5454545454546,109.1108380349001,3,0,1,37,143,2,1,3,0
286000000.0,19.47150237228063,6,7.601402334583733,327.8688524590164,45.608414007502404,4,1,1,12,139,1,1,4,1
48000000.0,17.6867115897055,11,10.819798284210286,4504.504504504504,119.01778112631314,8,0,1,12,139,1,1,8,0
7000000.0,15.76142084987672,13,10.491301994830229,2748.0916030534354,136.38692593279296,3,0,1,12,177,2,1,3,0
180000000.0,19.00846741441004,14,9.99884318585288,1560.2836879432625,139.98380460194034,3,0,1,12,139,1,1,3,0
42000000.0,17.553180200057167,8,9.90353755128617,2469.135802469136,79.22830041028936,4,0,1,24,170,1,1,4,0
55000008.0,17.822843906833096,6,9.210440366976517,1639.344262295082,55.2626422018591,3,0,1,37,104,0,1,3,0
6300000.0,15.656060350091908,14,11.0186455364637,4326.241134751773,154.2610375104918,3,0,1,12,177,2,1,3,0
123000000.0,18.627694921466773,29,11.0186455364637,2096.2199312714774,319.5407205574473,3,0,1,12,141,0,1,3,1
285000000.0,19.467999741741696,5,9.105090961257085,1764.7058823529412,45.525454806285424,4,0,1,12,139,1,1,4,0
95000000.0,18.36938746009113,6,8.699681400989514,983.6065573770493,52.198088405937085,5,0,1,12,48,1,1,5,0
28000000.0,17.147715103853763,6,9.903487552536127,3278.5245901639346,59.42092531521676,3,2,1,12,48,1,1,3,2
195000000.0,19.088510121656228,13,10.275085591132715,2213.7404580152674,133.5761126847253,4,0,1,12,139,1,1,4,0
56000000.0,17.840862266556567,5,9.210440366976517,1960.7843137254904,46.05220183488258,3,0,1,37,104,0,1,3,0
35000000.0,17.370858648025116,4,6.90875477931522,243.90243902439028,27.63501911726088,7,0,1,12,180,0,1,7,0
32000000.0,17.281246492014,4,8.853808274977197,1707.3170731707319,35.41523309990879,5,0,1,12,103,0,1,5,0
59000000.0,17.893048018819147,8,10.203629181337648,3333.3333333333335,81.62903345070119,7,0,1,12,139,1,1,7,0
23000000.0,16.951004817371683,5,9.210440366976517,1960.7843137254904,46.05220183488258,7,0,1,37,57,0,1,7,0
92000000.0,18.33729914588288,2,8.850230965588816,3321.428571428571,17.70046193117763,7,0,1,12,139,1,1,7,0
50000000.0,17.72753358339242,17,4.820281565605037,7.19298245614035,81.94478661528564,3,4,1,12,35,2,1,3,2
80000000.0,18.197537205138154,6,9.90353755128617,3278.688524590164,59.42122530771702,3,0,1,12,127,0,1,3,1
215000000.0,19.186148590743098,12,9.392745258631441,991.7355371900827,112.71294310357729,3,0,1,12,139,1,1,3,0
10000000.0,16.118095750958314,18,11.156264806643742,3867.403314917127,200.81276651958737,7,0,1,12,11,1,1,7,0
